from,to,rate,bank,date,market_rate,hidden_fee
PLN,CZK,5.8383,Fio banka,2019-05-11,5.98718,0.14888000000000012
CZK,PLN,0.1629272155250085,Fio banka,2019-05-11,0.167024,0.0040967844749915105
RUB,CZK,0.3395,Fio banka,2019-05-11,0.351601,0.012100999999999973
CZK,RUB,2.773848159551746,Fio banka,2019-05-11,2.8441400000000003,0.0702918404482542
SEK,CZK,2.32196,Fio banka,2019-05-11,2.38176,0.059800000000000075
CZK,SEK,0.4096614557729492,Fio banka,2019-05-11,0.419858,0.010196544227050797
USD,CZK,22.326520000000002,Fio banka,2019-05-11,22.8948,0.5682799999999979
CZK,USD,0.042604897518179516,Fio banka,2019-05-11,0.0436781,0.0010732024818204816
PLN,CZK,5.8074,mBank,2019-05-11,5.98718,0.17978000000000005
CZK,PLN,0.16216391528557067,mBank,2019-05-11,0.167024,0.004860084714429336
USD,CZK,22.2011,mBank,2019-05-11,22.8948,0.6936999999999998
CZK,USD,0.04241907500965034,mBank,2019-05-11,0.0436781,0.0012590249903496609
AUD,CZK,15.5456,mBank,2019-05-11,16.0264,0.48079999999999856
CZK,AUD,0.060579625860230676,mBank,2019-05-11,0.0623972,0.0018175741397693235
CAD,CZK,16.5602,mBank,2019-05-11,17.0677,0.5075000000000003
CZK,CAD,0.056867941266790276,mBank,2019-05-11,0.0585904,0.0017224587332097252
EUR,CZK,24.9633,mBank,2019-05-11,25.723000000000003,0.7597000000000023
CZK,EUR,0.0377251721210978,mBank,2019-05-11,0.03887569999999999,0.0011505278789021925
HUF,CZK,0.07721499999999999,mBank,2019-05-11,0.07958849999999999,0.0023735000000000006
CZK,HUF,12.196460587137613,mBank,2019-05-11,12.5646,0.36813941286238716
GBP,CZK,28.9306,mBank,2019-05-11,29.7703,0.8397000000000006
CZK,GBP,0.032551871407087186,mBank,2019-05-11,0.0335906,0.0010387285929128118
JPY,CZK,0.202502,mBank,2019-05-11,0.208208,0.005706000000000017
CZK,JPY,4.650557136744982,mBank,2019-05-11,4.8029,0.15234286325501856
DKK,CZK,3.3437,mBank,2019-05-11,3.44489,0.10118999999999989
CZK,DKK,0.2816504717645402,mBank,2019-05-11,0.290285,0.008634528235459793
CHF,CZK,21.9558,mBank,2019-05-11,22.6246,0.668800000000001
CZK,CHF,0.042893050467963184,mBank,2019-05-11,0.044199699999999995,0.0013066495320368104
NOK,CZK,2.5441,mBank,2019-05-11,2.62793,0.0838300000000003
CZK,NOK,0.3701647233018693,mBank,2019-05-11,0.380527,0.010362276698130723
SEK,CZK,2.3082,mBank,2019-05-11,2.38176,0.07356000000000007
CZK,SEK,0.4079967360261118,mBank,2019-05-11,0.419858,0.011861263973888203
USD,EUR,0.8763473841030585,Slovenská sporiteľňa,2019-05-11,0.89005,0.01370261589694155
EUR,USD,1.1074,Slovenská sporiteľňa,2019-05-11,1.1235,0.016100000000000003
CZK,EUR,0.03828337353087554,Slovenská sporiteľňa,2019-05-11,0.03887569999999999,0.0005923264691244517
EUR,CZK,25.349,Slovenská sporiteľňa,2019-05-11,25.723000000000003,0.37400000000000233
PLN,EUR,0.22919483853223624,Slovenská sporiteľňa,2019-05-11,0.232756,0.0035611614677637515
EUR,PLN,4.2342,Slovenská sporiteľňa,2019-05-11,4.29635,0.06214999999999993
HRK,EUR,0.13299994680002128,Slovenská sporiteľňa,2019-05-11,0.135352,0.002352053199978721
EUR,HRK,7.2966,Slovenská sporiteľňa,2019-05-11,7.388139999999999,0.09153999999999929
HUF,EUR,0.003047386865762609,Slovenská sporiteľňa,2019-05-11,0.00309406,4.667313423739085e-05
EUR,HUF,318.45,Slovenská sporiteľňa,2019-05-11,323.2,4.75
BGN,EUR,0.5037275841225065,Slovenská sporiteľňa,2019-05-11,0.511171,0.007443415877493531
EUR,BGN,1.9265,Slovenská sporiteľňa,2019-05-11,1.95629,0.029789999999999983
GBP,EUR,1.141813199360585,Slovenská sporiteľňa,2019-05-11,1.15734,0.01552680063941514
EUR,GBP,0.8499,Slovenská sporiteľňa,2019-05-11,0.86405,0.014149999999999996
CHF,EUR,0.8665511265164645,Slovenská sporiteľňa,2019-05-11,0.8795459999999999,0.012994873483535452
EUR,CHF,1.1198,Slovenská sporiteľňa,2019-05-11,1.13695,0.01715
AUD,EUR,0.613609866846659,Slovenská sporiteľňa,2019-05-11,0.623053,0.009443133153340999
EUR,AUD,1.5815,Slovenská sporiteľňa,2019-05-11,1.605,0.023500000000000076
CAD,EUR,0.6536802196365538,Slovenská sporiteľňa,2019-05-11,0.663518,0.009837780363446291
EUR,CAD,1.4846,Slovenská sporiteľňa,2019-05-11,1.50712,0.022520000000000095
RUB,EUR,0.013422818791946308,Slovenská sporiteľňa,2019-05-11,0.0136687,0.0002458812080536922
EUR,RUB,72.298,Slovenská sporiteľňa,2019-05-11,73.1597,0.861699999999999
JPY,EUR,0.00799296618975302,Slovenská sporiteľňa,2019-05-11,0.00809422,0.00010125381024697969
EUR,JPY,121.41,Slovenská sporiteľňa,2019-05-11,123.545,2.135000000000005
NOK,EUR,0.10036130068245684,Slovenská sporiteľňa,2019-05-11,0.102163,0.0018016993175431623
EUR,NOK,9.6695,Slovenská sporiteľňa,2019-05-11,9.7883,0.11880000000000024
DKK,EUR,0.13196268095382627,Slovenská sporiteľňa,2019-05-11,0.13392300000000001,0.0019603190461737474
EUR,DKK,7.3539,Slovenská sporiteľňa,2019-05-11,7.4670000000000005,0.1131000000000002
SEK,EUR,0.09109127345600293,Slovenská sporiteľňa,2019-05-11,0.09259260000000001,0.0015013265439970808
EUR,SEK,10.652999999999999,Slovenská sporiteľňa,2019-05-11,10.8,0.14700000000000202
RON,EUR,0.20691510273334848,Slovenská sporiteľňa,2019-05-11,0.210133,0.0032178972666515038
EUR,RON,4.6901,Slovenská sporiteľňa,2019-05-11,4.7589,0.06879999999999953
CNY,EUR,0.12841091492776888,Slovenská sporiteľňa,2019-05-11,0.130432,0.0020210850722311158
EUR,CNY,7.5573,Slovenská sporiteľňa,2019-05-11,7.6668199999999995,0.10951999999999984
HKD,EUR,0.1116619768636384,Slovenská sporiteľňa,2019-05-11,0.113409,0.001747023136361589
EUR,HKD,8.6909,Slovenská sporiteľňa,2019-05-11,8.81762,0.1267200000000006
TRY,EUR,0.14384142920844062,Slovenská sporiteľňa,2019-05-11,0.14871600000000001,0.004874570791559396
EUR,TRY,6.7467,Slovenská sporiteľňa,2019-05-11,6.7242,-0.022499999999999964
AUD,EUR,0.6114711997064939,VÚB banka,2019-05-11,0.623053,0.011581800293506084
EUR,AUD,1.587,VÚB banka,2019-05-11,1.605,0.018000000000000016
BGN,EUR,0.5029928072028571,VÚB banka,2019-05-11,0.511171,0.008178192797142936
EUR,BGN,1.9255,VÚB banka,2019-05-11,1.95629,0.030790000000000095
CAD,EUR,0.6493928177154361,VÚB banka,2019-05-11,0.663518,0.014125182284563942
EUR,CAD,1.4943,VÚB banka,2019-05-11,1.50712,0.012820000000000054
CNY,EUR,0.1270292929549554,VÚB banka,2019-05-11,0.130432,0.003402707045044584
EUR,CNY,7.4882,VÚB banka,2019-05-11,7.6668199999999995,0.17861999999999956
CZK,EUR,0.03826725853359865,VÚB banka,2019-05-11,0.03887569999999999,0.0006084414664013424
EUR,CZK,25.36,VÚB banka,2019-05-11,25.723000000000003,0.3630000000000031
DKK,EUR,0.1321649947794827,VÚB banka,2019-05-11,0.13392300000000001,0.0017580052205173058
EUR,DKK,7.3677,VÚB banka,2019-05-11,7.4670000000000005,0.09930000000000039
GBP,EUR,1.1402508551881414,VÚB banka,2019-05-11,1.15734,0.017089144811858636
EUR,GBP,0.851,VÚB banka,2019-05-11,0.86405,0.013050000000000006
HRK,EUR,0.13295750678083285,VÚB banka,2019-05-11,0.135352,0.002394493219167154
EUR,HRK,7.2989,VÚB banka,2019-05-11,7.388139999999999,0.08923999999999932
HUF,EUR,0.0030387747660143433,VÚB banka,2019-05-11,0.00309406,5.5285233985656775e-05
EUR,HUF,319.35,VÚB banka,2019-05-11,323.2,3.849999999999966
CHF,EUR,0.8669267446900737,VÚB banka,2019-05-11,0.8795459999999999,0.012619255309926247
EUR,CHF,1.1233,VÚB banka,2019-05-11,1.13695,0.01364999999999994
JPY,EUR,0.008014104824491105,VÚB banka,2019-05-11,0.00809422,8.011517550889427e-05
EUR,JPY,121.5,VÚB banka,2019-05-11,123.545,2.0450000000000017
NOK,EUR,0.10002000400080016,VÚB banka,2019-05-11,0.102163,0.0021429959991998426
EUR,NOK,9.703,VÚB banka,2019-05-11,9.7883,0.08530000000000015
PLN,EUR,0.2290321103018643,VÚB banka,2019-05-11,0.232756,0.003723889698135696
EUR,PLN,4.2372,VÚB banka,2019-05-11,4.29635,0.0591500000000007
RON,EUR,0.20690654031573935,VÚB banka,2019-05-11,0.210133,0.0032264596842606352
EUR,RON,4.6903,VÚB banka,2019-05-11,4.7589,0.0686
RUB,EUR,0.01319156794976651,VÚB banka,2019-05-11,0.0136687,0.0004771320502334909
EUR,RUB,71.39,VÚB banka,2019-05-11,73.1597,1.7697000000000003
SEK,EUR,0.09114108640174992,VÚB banka,2019-05-11,0.09259260000000001,0.0014515135982500899
EUR,SEK,10.683,VÚB banka,2019-05-11,10.8,0.11700000000000088
TRY,EUR,0.13577916875992885,VÚB banka,2019-05-11,0.14871600000000001,0.012936831240071167
EUR,TRY,6.6635,VÚB banka,2019-05-11,6.7242,0.060699999999999754
USD,EUR,0.8741258741258742,VÚB banka,2019-05-11,0.89005,0.01592412587412584
EUR,USD,1.1046,VÚB banka,2019-05-11,1.1235,0.018899999999999917
AUD,EUR,0.6136475208640157,Tatra banka,2019-05-11,0.623053,0.009405479135984218
EUR,AUD,1.5814,Tatra banka,2019-05-11,1.605,0.023600000000000065
CZK,EUR,0.03827751196172249,Tatra banka,2019-05-11,0.03887569999999999,0.0005981880382775057
EUR,CZK,25.353,Tatra banka,2019-05-11,25.723000000000003,0.370000000000001
HRK,EUR,0.13302117697137386,Tatra banka,2019-05-11,0.135352,0.002330823028626139
EUR,HRK,7.2954,Tatra banka,2019-05-11,7.388139999999999,0.09273999999999916
DKK,EUR,0.13195919821591165,Tatra banka,2019-05-11,0.13392300000000001,0.001963801784088365
EUR,DKK,7.3541,Tatra banka,2019-05-11,7.4670000000000005,0.11290000000000067
JPY,EUR,0.00799296618975302,Tatra banka,2019-05-11,0.00809422,0.00010125381024697969
EUR,JPY,121.41,Tatra banka,2019-05-11,123.545,2.135000000000005
ZAR,EUR,0.06165874351812459,Tatra banka,2019-05-11,0.0628593,0.00120055648187542
EUR,ZAR,15.7389,Tatra banka,2019-05-11,15.9085,0.16960000000000086
CAD,EUR,0.6541933795629988,Tatra banka,2019-05-11,0.663518,0.009324620437001219
EUR,CAD,1.4834,Tatra banka,2019-05-11,1.50712,0.023719999999999963
HUF,EUR,0.0030485016614334053,Tatra banka,2019-05-11,0.00309406,4.5558338566594695e-05
EUR,HUF,318.33,Tatra banka,2019-05-11,323.2,4.8700000000000045
NOK,EUR,0.10043891807197453,Tatra banka,2019-05-11,0.102163,0.0017240819280254782
EUR,NOK,9.6621,Tatra banka,2019-05-11,9.7883,0.12619999999999898
PLN,EUR,0.2293052052281587,Tatra banka,2019-05-11,0.232756,0.0034507947718412924
EUR,PLN,4.2322,Tatra banka,2019-05-11,4.29635,0.0641500000000006
RON,EUR,0.2069279476886148,Tatra banka,2019-05-11,0.210133,0.0032050523113851814
EUR,RON,4.6898,Tatra banka,2019-05-11,4.7589,0.06909999999999972
RUB,EUR,0.012981112481339652,Tatra banka,2019-05-11,0.0136687,0.000687587518660349
EUR,RUB,69.699,Tatra banka,2019-05-11,73.1597,3.4607000000000028
CHF,EUR,0.8661008141347653,Tatra banka,2019-05-11,0.8795459999999999,0.013445185865234688
EUR,CHF,1.1204,Tatra banka,2019-05-11,1.13695,0.016549999999999843
SEK,EUR,0.0911859646563201,Tatra banka,2019-05-11,0.09259260000000001,0.0014066353436799073
EUR,SEK,10.6424,Tatra banka,2019-05-11,10.8,0.1576000000000004
TRY,EUR,0.14373391976772598,Tatra banka,2019-05-11,0.14871600000000001,0.004982080232274033
EUR,TRY,6.7517,Tatra banka,2019-05-11,6.7242,-0.027499999999999858
USD,EUR,0.8763473841030585,Tatra banka,2019-05-11,0.89005,0.01370261589694155
EUR,USD,1.1017,Tatra banka,2019-05-11,1.1235,0.02180000000000004
GBP,EUR,1.1416828405069073,Tatra banka,2019-05-11,1.15734,0.015657159493092765
EUR,GBP,0.8501,Tatra banka,2019-05-11,0.86405,0.013950000000000018
EUR,HUF,320.55,OTP Bank,2019-05-11,323.2,2.6499999999999773
HUF,EUR,0.0030579169469757204,OTP Bank,2019-05-11,0.00309406,3.614305302427961e-05
USD,HUF,285.08,OTP Bank,2019-05-11,287.664,2.584000000000003
HUF,USD,0.003438316600192546,OTP Bank,2019-05-11,0.00347628,3.796339980745387e-05
GBP,HUF,371.45,OTP Bank,2019-05-11,374.05199999999996,2.6019999999999754
HUF,GBP,0.002638800928857927,OTP Bank,2019-05-11,0.00267342,3.461907114207319e-05
AUD,HUF,199.44,OTP Bank,2019-05-11,201.365,1.9250000000000114
HUF,AUD,0.0049147294441441,OTP Bank,2019-05-11,0.00496611,5.1380555855900546e-05
BGN,HUF,163.89,OTP Bank,2019-05-11,165.205,1.3150000000000261
HUF,BGN,0.005980861244019139,OTP Bank,2019-05-11,0.00605307,7.220875598086107e-05
CAD,HUF,212.26,OTP Bank,2019-05-11,214.449,2.1890000000000214
HUF,CAD,0.004617871161394596,OTP Bank,2019-05-11,0.00466312,4.524883860540334e-05
CHF,HUF,281.94,OTP Bank,2019-05-11,284.269,2.3290000000000077
HUF,CHF,0.00347668880158537,OTP Bank,2019-05-11,0.00351779,4.110119841462976e-05
CNY,HUF,41.78,OTP Bank,2019-05-11,42.1544,0.3744000000000014
HUF,CNY,0.023463162834350067,OTP Bank,2019-05-11,0.023722299999999998,0.00025913716564993083
CZK,HUF,12.45,OTP Bank,2019-05-11,12.5646,0.11460000000000115
HUF,CZK,0.07874015748031496,OTP Bank,2019-05-11,0.07958849999999999,0.000848342519685033
DKK,HUF,42.93,OTP Bank,2019-05-11,43.2838,0.35379999999999967
HUF,DKK,0.022831050228310504,OTP Bank,2019-05-11,0.0231033,0.00027224977168949574
HRK,HUF,43.26,OTP Bank,2019-05-11,43.7445,0.48450000000000415
HUF,HRK,0.022655188038060714,OTP Bank,2019-05-11,0.02286,0.00020481196193928436
JPY,HUF,2.6018,OTP Bank,2019-05-11,2.61605,0.014250000000000096
HUF,JPY,0.37673297166968056,OTP Bank,2019-05-11,0.382256,0.005523028330319424
MXN,HUF,14.89,OTP Bank,2019-05-11,15.0615,0.17149999999999999
HUF,MXN,0.06583278472679395,OTP Bank,2019-05-11,0.06639450000000001,0.0005617152732060593
NOK,HUF,32.66,OTP Bank,2019-05-11,33.019,0.35900000000000176
HUF,NOK,0.030012004801920768,OTP Bank,2019-05-11,0.0302856,0.0002735951980792316
PLN,HUF,74.55,OTP Bank,2019-05-11,75.2266,0.6766000000000076
HUF,PLN,0.013149243918474688,OTP Bank,2019-05-11,0.013293200000000002,0.00014395608152531318
RON,HUF,67.34,OTP Bank,2019-05-11,67.9149,0.5748999999999995
HUF,RON,0.01455604075691412,OTP Bank,2019-05-11,0.0147243,0.00016825924308588001
RSD,HUF,2.72,OTP Bank,2019-05-11,2.73979,0.019789999999999974
HUF,RSD,0.36101083032490977,OTP Bank,2019-05-11,0.364992,0.003981169675090213
RUB,HUF,4.37,OTP Bank,2019-05-11,4.4176,0.04760000000000009
HUF,RUB,0.2247191011235955,OTP Bank,2019-05-11,0.226367,0.0016478988764045133
SEK,HUF,29.65,OTP Bank,2019-05-11,29.9259,0.27590000000000003
HUF,SEK,0.033057851239669415,OTP Bank,2019-05-11,0.0334158,0.000357948760330587
TRY,HUF,46.91,OTP Bank,2019-05-11,48.0638,1.153800000000004
HUF,TRY,0.020894274968658588,OTP Bank,2019-05-11,0.020805700000000003,-8.857496865858488e-05
UAH,HUF,10.9,OTP Bank,2019-05-11,10.9871,0.08709999999999951
HUF,UAH,0.08992805755395684,OTP Bank,2019-05-11,0.0910161,0.0010880424460431581
